name,description,url
"Women's L.L.Bean Boots, Gumshoes","","https://www.llbean.com/llb/shop/76444?page=women-s-l-l-bean-boots-gumshoes&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=tan/brown"
"Women's Waterproof Katahdin Hiking Boots, Leather Mesh","The classic alpine hiker is back, with retro style and all-day comfort you'll want to wear beyond the trail.","https://www.llbean.com/llb/shop/120175?page=women-s-waterproof-katahdin-hiking-boots-leather-mesh&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=oakwood/brown"
"Women's Wicked Good Slipper Slide","Your feet work hard every day, so they deserve some serious pampering. These cozy slides feature our legendary Australian shearling that wraps your feet in rejuvenating comfort. A super-soft footbed cushions every step.","https://www.llbean.com/llb/shop/121227?page=women-s-wicked-good-slipper-slide&bc=474-630&feat=630-gn1&csp=f"
"Women's Wicked Good Slippers, One Band Slide","The coziest slide you've ever worn. It's lined with our legendary premium shearling that wraps your foot in unbelievable comfort.","https://www.llbean.com/llb/shop/122431?page=women-s-wicked-good-slippers-one-band-slide&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=natural"
"Women's Merrell Moab 2 Ventilated Trail Shoes","Keep your feet cool and dry, and your footing sure with these well-ventilated hikers from Merrell.","https://www.llbean.com/llb/shop/116806?page=women-s-merrell-moab-2-ventilated-trail-shoes&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=smoke"
"Women's Mountain Slipper Moc, One Eye Perforated","With irresistibly soft fleece inside and a durable slip-resistant tread, our best selling suede slippers are the kind we never want to take off.","https://www.llbean.com/llb/shop/122432?page=women-s-mountain-slipper-moc-one-eye-perforated&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=purple%20sunset"
"Women's OluKai Ohana Sandals","These good-looking sandals will take you from the beach to the streets and back again. Named for the Hawaiian word for family, your feet will feel right at home when they’re cradled by your women’s OluKai Ohana flip-flops.","https://www.llbean.com/llb/shop/87410?page=women-s-olukai-ohana-sandals&bc=474-630&feat=630-gn1&csp=f"
"L.L.Bean Summer Sneakers, Knit Slip-On","These lightweight, slip-on sneakers have a breathable knit upper that's quick-drying and great looking.","https://www.llbean.com/llb/shop/120148?page=l-l-bean-summer-sneakers-knit-slip-on&bc=474-630&feat=630-gn1&csp=f"
"L.L.Bean Boots, Two-Eye Boat Gumshoes, Leather","Now on deck - a brand-new style combining all the best features of our classic boat shoes and original Maine-made duck boots. Weatherproof, adjustable, comfortable and supportive, they're a perfect combination of two timeless New England styles.","https://www.llbean.com/llb/shop/121244?page=l-l-bean-boots-two-eye-boat-gumshoes-leather&bc=474-630&feat=630-gn1&csp=f"
"Women's Bean's Comfort Fitness Walkers, Leather Mesh","Give your feet the cushion and stability they need with the most comfortable walking shoes we've ever made.","https://www.llbean.com/llb/shop/122288?page=women-s-bean-s-comfort-fitness-walkers-leather-mesh&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=white"
"Adults' US Divers Snorkeling Set","From hobbyist to enthusiast, this adults’ snorkeling set provides the high-quality gear you need for underwater exploration.","https://www.llbean.com/llb/shop/113466?page=adults-us-divers-snorkeling-set&bc=905&feat=905-gn1&csp=a"
"Thule Coaster XT Bike Trailer","A durable bike trailer that quickly converts to a jogging stroller. Conversion from trailer to stroller is fast and easy; all necessary hardware is included.","https://www.llbean.com/llb/shop/92895?page=thule-coaster-xt-bike-trailer&bc=905&feat=905-gn1&csp=a&attrvalue_0=blue"
"Thule Cadence2 Bike Trailer","A safe, durable and economical bike trailer that securely and easily attaches to your bike with Thule's patented ezHitch.","https://www.llbean.com/llb/shop/88315?page=thule-cadence2-bike-trailer&bc=905&feat=905-gn1&csp=a&attrvalue_0=green"
"L.L.Bean 3-in-1 Portable Game Center","This portable game center will provide hours of fun at your barbecue, tailgate, beach trip and more. With easy set-up and take-down, you can take it anywhere.","https://www.llbean.com/llb/shop/116663?page=l-l-bean-3-in-1-portable-game-center&bc=905&feat=905-gn1&csp=a&attrvalue_0=brilliant%20blue"
"Folder 1 Trail-a-Bike","This Kids' bike trailer attaches to just about any adult bike, so you can take your child out for a safe and fun ride.","https://www.llbean.com/llb/shop/65029?page=folder-1-trail-a-bike&bc=905&feat=905-gn1&csp=a&attrvalue_0=silver"
"Thule Urban Glide 2 Double Stroller","This premium all-terrain double stroller features a sleek, lightweight design. It's perfect for urban exploration, walking in your favorite park or running your local exercise path.","https://www.llbean.com/llb/shop/121402?page=thule-urban-glide-2-double-stroller&bc=905&feat=905-gn1&csp=a&attrvalue_0=black"
"Women's New Balance 847v3 Walking Shoes","Premium foam cradles your feet while New Balance stability technology gives you the support you need.","https://www.llbean.com/llb/shop/118894?page=women-s-new-balance-847v3-walking-shoes&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=white/gray"
"Kids' L.L.Bean Ridge Runner Mountain Bike, 24""","An easy-to-ride mountain bike that offers great durability and stability.","https://www.llbean.com/llb/shop/120828?page=kids-l-l-bean-ridge-runner-mountain-bike-24&bc=905&feat=905-gn1&csp=a&attrvalue_0=blue"
"Thule RideAlong Lite Bike Seat","Easy to use and fully adjustable, this Thule child bike seat safely attaches to your bike’s frame for fun family outings, commuting and errands.","https://www.llbean.com/llb/shop/117863?page=thule-ridealong-lite-bike-seat&bc=905&feat=905-gn1&csp=a&attrvalue_0=light%20gray"
"Infants' and Toddlers' Mountain Bound Reversible Pants, Print","Our versatile fleece pant reverses to water-resistant nylon, creating the ultimate cold-weather pant for little adventurers.","https://www.llbean.com/llb/shop/121136?page=infants-and-toddlers-mountain-bound-reversible-pants-print&bc=12-627-289&feat=289-gn3&csp=f&attrvalue_0=lava%20geo%20fox/nautical%20navy"
"Women's New Balance 574 Walking Shoes, Patch","","https://www.llbean.com/llb/shop/122442?page=women-s-new-balance-574-walking-shoes-patch&bc=474-630&feat=630-gn1&csp=f"
"Infants' and Toddlers' First Tracks Parka","Our best value winter parka keeps little ones toasty warm. Plus, we've added fun, bright colors and reflective details to help keep them safe and seen.","https://www.llbean.com/llb/shop/111763?page=infants-and-toddlers-first-tracks-parka&bc=12-627-289&feat=289-gn3&csp=f&attrvalue_0=leafy%20green"
"Infants' and Toddlers' Mountain Bound Reversible Jacket, Print","Designed just like our bigger kids' version, this cozy fleece jacket reverses to rugged, water-resistant nylon – ensuring little ones stay warm and protected when conditions change.","https://www.llbean.com/llb/shop/121135?page=infants-and-toddlers-mountain-bound-reversible-jacket-print&bc=12-627-289&feat=289-gn3&csp=f&attrvalue_0=lava%20geo%20fox/nautical%20navy"
"Women's Ahnu Montara III eVent Hiking Boots","These lightweight day hikers feature eVent waterproofing and sturdy construction, and are designed to center the foot for an even, balanced stride. The sleek design looks and feels great, on and off the trail.","https://www.llbean.com/llb/shop/120419?page=women-s-ahnu-montara-iii-event-hiking-boots&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=blue%20spell"
"Teva Midform Universal Geometric Sandals","A laser-etched geometric design adds great style to these supercomfortable Teva platform sandals.","https://www.llbean.com/llb/shop/122445?page=teva-midform-universal-geometric-sandals&bc=474-630&feat=630-gn1&csp=f"
"Women's Oboz Sapphire Waterproof Hiking Shoes","Designed specifically for women, these waterproof, low-profile day hikers provide heel-to-toe comfort on the trail.","https://www.llbean.com/llb/shop/120438?page=women-s-oboz-sapphire-waterproof-hiking-shoes&bc=474-630&feat=630-gn1&csp=f"
"Women's Mountain Slipper Moc, One-Eye Plaid","Cozy slippers – all day. With irresistibly soft fleece inside and a durable slip-resistant tread, our bestselling suede slippers are the kind you never want to take off. Now in a one-eye slip-on style with pretty plaid accents.","https://www.llbean.com/llb/shop/121225?page=women-s-mountain-slipper-moc-one-eye-plaid&bc=474-630&feat=630-gn1&csp=f"
"Women's Keen Targhee II Waterproof Hiking Shoes","Out and about in city or country, these women’s Keen hiking shoes keep your feet dry and comfortable with extra ankle support and cushioning for when the going gets tough.","https://www.llbean.com/llb/shop/84899?page=women-s-keen-targhee-ii-waterproof-hiking-shoes&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=magnet/periwinkle"
"Women's Brooks Launch 6 Running Shoes","Combining the speed of a racing flat with the cushion and durability of a trainer, the Brooks Launch 6 is a springy, lightweight running shoe built for many smooth miles on the road.","https://www.llbean.com/llb/shop/122292?page=women-s-brooks-launch-6-running-shoes&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=aster/fig/gold"
"Women's Signature Waxed-Canvas Maine Hunting Shoe, 10""","The original L.L.Bean Boot, made in Maine since 1912.","https://www.llbean.com/llb/shop/68314?page=women-s-signature-waxed-canvas-maine-hunting-shoe-10&bc=474-630&feat=630-gn1&csp=f"
"Women's Hoka One One Clifton 5 Running Shoes","Designed with maximum cushioning and minimal weight, these neutral running shoes will have you floating over the pavement. They feature a breathable mesh upper that will help keep your feet cool and dry.","https://www.llbean.com/llb/shop/121240?page=women-s-hoka-one-one-clifton-5-running-shoes&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=black/white"
"Kork-Ease Velma Ankle Boots","The bold, burnished, low-cut leather bootie. Timeless appeal from a legendary footwear brand.","https://www.llbean.com/llb/shop/90164?page=kork-ease-velma-ankle-boots&bc=474-630&feat=630-gn1&csp=f"
"Women's Oboz Sawtooth Waterproof Hiking Shoes","With their athletic profile and heavy-duty tread, these Oboz Sawtooth B-DRY waterproof hiking shoes are a popular choice for everything from a walk in the park to tackling the most challenging trails in the rain.","https://www.llbean.com/llb/shop/122321?page=women-s-oboz-sawtooth-waterproof-hiking-shoes&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=brindle/tradewinds%20blue"
"Women's L.L.Bean Boots, 8"" Thinsulate","Thinsulate insulation gives our Women's L.L.Bean Boots an extra dose of warmth for chilly weather. Handmade in Maine since 1912, with quality you won't find anywhere else.","https://www.llbean.com/llb/shop/22799?page=women-s-l-l-bean-boots-8-thinsulate&bc=474-630&feat=630-gn1&csp=f"
"Women's New Balance Cruz v2 Running Shoes","A versatile and comfortable road-running shoe with a convenient slip-on design. Updated with a softer, lighter version of award winning Fresh Foam technology.","https://www.llbean.com/llb/shop/121338?page=women-s-new-balance-cruz-v2-running-shoes&bc=474-630&feat=630-gn1&csp=f"
"Merrell Siren Edge Q2 Shoe, Waterproof Women's","Engineered for the way women move, the Merrell Siren Sport Q2 day hikers blend support, alignment and gender-specific stability for total on-the-trail comfort.","https://www.llbean.com/llb/shop/121429?page=merrell-siren-edge-q2-shoe-waterproof-women-s&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=frost"
"Women's OluKai Pehuea Slip-Ons","OluKai's Pehuea slip-ons are supercomfortable, breathable shoes for casual, all-day wear. Versatile drop-in heel lets you wear them as a shoe or slide.","https://www.llbean.com/llb/shop/117471?page=women-s-olukai-pehuea-slip-ons&bc=474-630&feat=630-gn1&csp=f"
"Women's Teva Terra Fi 4 Sandals","Sandals designed to complement your sense of adventure, featuring all-terrain performance and rugged construction.","https://www.llbean.com/llb/shop/120611?page=women-s-teva-terra-fi-4-sandals&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=rocio%20north%20atlantic"
"Signature Waxed Canvas Rubber Moc","Whoever said “they don’t build things like they used to” doesn’t own the L.L.Bean Boot. In an easy-to-slip-on, weather-resistant rubber moc style, this pair is handcrafted in Maine with the attention to detail we've insisted on for over 100 years.","https://www.llbean.com/llb/shop/122449?page=signature-waxed-canvas-rubber-moc&bc=474-630&feat=630-gn1&csp=f"
"Women's Teva Ysidro Stitch Sandals","Summer style is a walk in the park with the all-day comfort of these Teva leather and cork wedge sandals.","https://www.llbean.com/llb/shop/116724?page=women-s-teva-ysidro-stitch-sandals&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=black"
"Women's Westport Ankle Boots, Oiled Suede","These sleek, stylish pull-on ankle boots are expertly crafted in Brazil, using handselected suede with a rich color and a remarkably supple feel.","https://www.llbean.com/llb/shop/121215?page=women-s-westport-ankle-boots-oiled-suede&bc=474-630&feat=630-gn1&csp=f"
"Women's Brooks Ariel 18 Running Shoes","Brooks brings cushioning and serious support together in the Ariel, their most supportive running shoe – ideal for women who need robust motion control. Now with a roomier, more comfortable fit.","https://www.llbean.com/llb/shop/121237?page=women-s-brooks-ariel-18-running-shoes&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=grey/pink"
"Women's Alpine Waterproof Hiking Boots","Inspired by the classic hiking boots from our archives, these waterproof hikers feature a lightweight outsole and midsole that make them feel like your favorite pair of sneakers. Great for days hikes or treks around town.","https://www.llbean.com/llb/shop/121234?page=women-s-alpine-waterproof-hiking-boots&bc=474-630&feat=630-gn1&csp=f"
"Women's OluKai Kahiko Flip-Flops","A fun twist on your favorite flip-flops, with a hand-branded leather upper for beach-ready style. But they're more than just a great looking sandal – they're also loaded with comfort features for the day's adventures.","https://www.llbean.com/llb/shop/120411?page=women-s-olukai-kahiko-flip-flops&bc=474-630&feat=630-gn1&csp=f"
